  1 568 { (   0.797,    0.569), (   0.749,    0.555), (   0.775,    0.540), (   0.832,    0.451), (   0.873,    0.339) }   1  50
  1 569 { (   0.726,    0.569), (   0.749,    0.555), (   0.775,    0.540), (   0.831,    0.451), (   0.873,    0.339) }   0 100
  1 570 { (   0.563,    0.666), (   0.749,    0.555), (   0.775,    0.540), (   0.831,    0.451), (   0.873,    0.339) }   0   0
  1 571 { (   0.388,    0.816), (   0.516,    0.756), (   0.649,    0.649), (   0.756,    0.516), (   0.816,    0.388) }   1   0
  1 572 { (   0.339,    0.876), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.666,    0.574) }   3   0
  1 573 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.747) }   4   0
  1 574 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.759) }   4  22
  1 575 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.787) }   4  22
  1 576 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.787) }   4  21
  1 577 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.788) }   4  20
  1 578 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.788) }   4  19
  1 579 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.789) }   4  18
  1 580 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.789) }   4  17
  1 581 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.790) }   4  16
  1 582 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.790) }   4  15
  1 583 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.791) }   4  14
  1 584 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.791) }   4  13
  1 585 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.792) }   4  12
  1 586 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.793) }   4  11
  1 587 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.793) }   4  10
  1 588 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.793) }   4   9
  1 589 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.794) }   4   8
  1 590 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.794) }   4   7
  1 591 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.795) }   4   6
  1 592 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.795) }   4   5
  1 593 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.796) }   4   4
  1 594 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.796) }   4   3
  1 595 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.797) }   4   2
  1 596 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.797) }   4   1
  1 597 { (   0.339,    0.877), (   0.451,    0.836), (   0.540,    0.783), (   0.555,    0.764), (   0.569,    0.798) }   4   0
  1 598 { (   0.339,    0.878), (   0.451,    0.839), (   0.540,    0.787), (   0.555,    0.771), (   0.569,    0.798) }   3   7
  1 599 { (   0.339,    0.885), (   0.451,    0.847), (   0.540,    0.801), (   0.555,    0.797), (   0.569,    0.798) }   3   7
  1 600 { (   0.339,    0.885), (   0.451,    0.847), (   0.540,    0.802), (   0.555,    0.797), (   0.569,    0.798) }   3   6
  1 601 { (   0.339,    0.885), (   0.451,    0.848), (   0.540,    0.802), (   0.555,    0.798), (   0.569,    0.798) }   3   5
  1 602 { (   0.339,    0.885), (   0.451,    0.848), (   0.540,    0.803), (   0.555,    0.799), (   0.569,    0.798) }   3   4
  1 603 { (   0.339,    0.886), (   0.451,    0.848), (   0.540,    0.803), (   0.555,    0.800), (   0.569,    0.798) }   3   3
  1 604 { (   0.339,    0.886), (   0.451,    0.848), (   0.540,    0.804), (   0.555,    0.801), (   0.569,    0.798) }   3   2
  1 605 { (   0.339,    0.886), (   0.451,    0.849), (   0.540,    0.804), (   0.555,    0.802), (   0.569,    0.798) }   3   1
  1 606 { (   0.339,    0.886), (   0.451,    0.849), (   0.540,    0.805), (   0.555,    0.803), (   0.569,    0.798) }   3   0
  1 607 { (   0.374,    0.883), (   0.468,    0.847), (   0.547,    0.804), (   0.555,    0.803), (   0.569,    0.798) }   0   1
  2 608 { (   0.390,    0.880), (   0.476,    0.846), (   0.550,    0.803), (   0.555,    0.803), (   0.569,    0.798) }   0   2
  2 609 { (   0.402,    0.877), (   0.482,    0.845), (   0.553,    0.803), (   0.555,    0.803), (   0.569,    0.798) }   0   3
  2 610 { (   0.412,    0.875), (   0.487,    0.843), (   0.555,    0.802), (   0.555,    0.803), (   0.569,    0.798) }   0   4
  2 611 { (   0.421,    0.873), (   0.491,    0.842), (   0.556,    0.802), (   0.555,    0.803), (   0.569,    0.798) }   0   5
  2 612 { (   0.428,    0.871), (   0.494,    0.842), (   0.558,    0.801), (   0.555,    0.803), (   0.569,    0.798) }   0   6
  2 613 { (   0.435,    0.869), (   0.498,    0.841), (   0.559,    0.801), (   0.555,    0.803), (   0.569,    0.798) }   0   7
  2 614 { (   0.440,    0.868), (   0.500,    0.840), (   0.560,    0.801), (   0.555,    0.803), (   0.569,    0.798) }   0   8
  2 615 { (   0.446,    0.866), (   0.503,    0.839), (   0.561,    0.800), (   0.555,    0.803), (   0.569,    0.798) }   0   9
  2 616 { (   0.451,    0.865), (   0.505,    0.839), (   0.562,    0.800), (   0.555,    0.803), (   0.569,    0.798) }   0  10
  2 617 { (   0.455,    0.864), (   0.508,    0.838), (   0.563,    0.800), (   0.555,    0.803), (   0.569,    0.798) }   0  11
  2 618 { (   0.459,    0.862), (   0.510,    0.837), (   0.564,    0.800), (   0.555,    0.803), (   0.569,    0.798) }   0  12
  2 619 { (   0.463,    0.861), (   0.512,    0.837), (   0.565,    0.799), (   0.555,    0.803), (   0.569,    0.798) }   0  13
  2 620 { (   0.467,    0.860), (   0.513,    0.836), (   0.566,    0.799), (   0.555,    0.803), (   0.569,    0.798) }   0  14
  2 621 { (   0.470,    0.859), (   0.515,    0.836), (   0.566,    0.799), (   0.555,    0.803), (   0.569,    0.798) }   0  15
  2 622 { (   0.474,    0.858), (   0.517,    0.835), (   0.567,    0.799), (   0.555,    0.803), (   0.569,    0.798) }   0  16
  2 623 { (   0.477,    0.857), (   0.518,    0.834), (   0.568,    0.799), (   0.555,    0.803), (   0.569,    0.798) }   0  17
  2 624 { (   0.480,    0.855), (   0.520,    0.834), (   0.568,    0.798), (   0.555,    0.803), (   0.569,    0.798) }   0  18
  2 625 { (   0.489,    0.852), (   0.530,    0.830), (   0.585,    0.792), (   0.586,    0.792), (   0.569,    0.798) }   3   0
  2 626 { (   0.492,    0.851), (   0.532,    0.830), (   0.585,    0.792), (   0.586,    0.792), (   0.569,    0.798) }   0  19
  2 627 { (   0.494,    0.850), (   0.533,    0.829), (   0.586,    0.792), (   0.586,    0.792), (   0.569,    0.798) }   0  20
  2 628 { (   0.495,    0.850), (   0.533,    0.829), (   0.586,    0.792), (   0.586,    0.792), (   0.569,    0.798) }   3   0
  2 629 { (   0.498,    0.849), (   0.535,    0.828), (   0.587,    0.791), (   0.587,    0.791), (   0.569,    0.798) }   0  21
  2 630 { (   0.501,    0.848), (   0.537,    0.828), (   0.589,    0.791), (   0.589,    0.791), (   0.569,    0.798) }   0  22
  2 631 { (   0.504,    0.846), (   0.539,    0.827), (   0.590,    0.790), (   0.590,    0.790), (   0.569,    0.798) }   0  23
  2 632 { (   0.507,    0.845), (   0.540,    0.826), (   0.591,    0.790), (   0.591,    0.790), (   0.569,    0.798) }   0  24
  2 633 { (   0.507,    0.845), (   0.541,    0.826), (   0.591,    0.790), (   0.591,    0.790), (   0.608,    0.781) }   4   0
  2 634 { (   0.510,    0.844), (   0.542,    0.825), (   0.593,    0.789), (   0.593,    0.789), (   0.608,    0.781) }   0  25
  2 635 { (   0.513,    0.843), (   0.544,    0.825), (   0.594,    0.789), (   0.594,    0.789), (   0.608,    0.781) }   0  26
  2 636 { (   0.516,    0.841), (   0.546,    0.824), (   0.595,    0.788), (   0.595,    0.788), (   0.608,    0.781) }   0  27
  2 637 { (   0.519,    0.840), (   0.547,    0.823), (   0.596,    0.788), (   0.596,    0.788), (   0.608,    0.781) }   0  28
  2 638 { (   0.522,    0.839), (   0.549,    0.822), (   0.597,    0.787), (   0.597,    0.787), (   0.608,    0.781) }   0  29
  2 639 { (   0.525,    0.837), (   0.551,    0.822), (   0.598,    0.787), (   0.598,    0.787), (   0.608,    0.781) }   0  30
  2 640 { (   0.528,    0.836), (   0.552,    0.821), (   0.600,    0.786), (   0.600,    0.786), (   0.608,    0.781) }   0  31
  2 641 { (   0.530,    0.834), (   0.554,    0.820), (   0.601,    0.785), (   0.601,    0.785), (   0.608,    0.781) }   0  32
  2 642 { (   0.533,    0.833), (   0.555,    0.819), (   0.602,    0.785), (   0.602,    0.785), (   0.608,    0.781) }   0  33
  2 643 { (   0.536,    0.831), (   0.557,    0.818), (   0.603,    0.784), (   0.603,    0.784), (   0.608,    0.781) }   0  34
  2 644 { (   0.539,    0.830), (   0.559,    0.817), (   0.604,    0.784), (   0.604,    0.784), (   0.608,    0.781) }   0  35
  2 645 { (   0.542,    0.828), (   0.560,    0.816), (   0.605,    0.783), (   0.605,    0.783), (   0.608,    0.781) }   0  36
  2 646 { (   0.545,    0.826), (   0.562,    0.815), (   0.606,    0.782), (   0.606,    0.782), (   0.608,    0.781) }   0  37
  2 647 { (   0.548,    0.825), (   0.564,    0.815), (   0.608,    0.782), (   0.608,    0.782), (   0.608,    0.781) }   0  38
  2 648 { (   0.551,    0.823), (   0.565,    0.814), (   0.609,    0.781), (   0.609,    0.781), (   0.608,    0.781) }   0  39
  2 649 { (   0.551,    0.823), (   0.565,    0.814), (   0.609,    0.781), (   0.609,    0.781), (   0.609,    0.781) }   4   0
  2 650 { (   0.554,    0.821), (   0.567,    0.812), (   0.610,    0.780), (   0.610,    0.780), (   0.610,    0.780) }   0  40
  2 651 { (   0.557,    0.819), (   0.569,    0.811), (   0.611,    0.780), (   0.611,    0.780), (   0.611,    0.780) }   0  41
  2 652 { (   0.560,    0.817), (   0.571,    0.810), (   0.612,    0.779), (   0.612,    0.779), (   0.612,    0.779) }   0  42
  2 653 { (   0.563,    0.816), (   0.572,    0.809), (   0.614,    0.778), (   0.614,    0.778), (   0.614,    0.778) }   0  43
  2 654 { (   0.566,    0.814), (   0.574,    0.808), (   0.615,    0.777), (   0.615,    0.777), (   0.615,    0.777) }   0  44
  2 655 { (   0.569,    0.812), (   0.576,    0.807), (   0.616,    0.776), (   0.616,    0.776), (   0.616,    0.776) }   0  45
  2 656 { (   0.572,    0.809), (   0.578,    0.806), (   0.617,    0.776), (   0.617,    0.776), (   0.617,    0.776) }   0  46
  2 657 { (   0.575,    0.807), (   0.579,    0.805), (   0.619,    0.775), (   0.619,    0.775), (   0.619,    0.775) }   0  47
  2 658 { (   0.579,    0.805), (   0.581,    0.803), (   0.620,    0.774), (   0.620,    0.774), (   0.620,    0.774) }   0  48
  2 659 { (   0.582,    0.803), (   0.583,    0.802), (   0.621,    0.773), (   0.621,    0.773), (   0.621,    0.773) }   0  49
  2 660 { (   0.585,    0.801), (   0.585,    0.801), (   0.622,    0.772), (   0.622,    0.772), (   0.622,    0.772) }   0  50
  2 661 { (   0.608,    0.785), (   0.615,    0.780), (   0.643,    0.758), (   0.643,    0.758), (   0.643,    0.758) }   1   6
  2 662 { (   0.619,    0.777), (   0.619,    0.777), (   0.646,    0.756), (   0.646,    0.756), (   0.646,    0.756) }   0  56
  2 663 { (   0.621,    0.776), (   0.622,    0.775), (   0.648,    0.754), (   0.648,    0.754), (   0.648,    0.754) }   1   7
  2 664 { (   0.622,    0.775), (   0.622,    0.775), (   0.648,    0.754), (   0.648,    0.754), (   0.648,    0.754) }   0  57
  2 665 { (   0.625,    0.773), (   0.626,    0.773), (   0.651,    0.752), (   0.651,    0.752), (   0.651,    0.752) }   1   8
  2 666 { (   0.626,    0.772), (   0.626,    0.772), (   0.651,    0.752), (   0.651,    0.752), (   0.651,    0.752) }   0  58
  2 667 { (   0.628,    0.771), (   0.629,    0.770), (   0.653,    0.751), (   0.653,    0.751), (   0.653,    0.751) }   1   9
  2 668 { (   0.629,    0.770), (   0.629,    0.770), (   0.653,    0.751), (   0.653,    0.751), (   0.653,    0.751) }   0  59
  2 669 { (   0.632,    0.768), (   0.632,    0.768), (   0.655,    0.749), (   0.655,    0.749), (   0.655,    0.749) }   1  10
  2 670 { (   0.633,    0.768), (   0.633,    0.768), (   0.655,    0.749), (   0.655,    0.749), (   0.655,    0.749) }   0  60
  2 671 { (   0.635,    0.766), (   0.635,    0.766), (   0.657,    0.748), (   0.657,    0.748), (   0.657,    0.748) }   1  11
  2 672 { (   0.636,    0.766), (   0.636,    0.766), (   0.657,    0.748), (   0.657,    0.748), (   0.657,    0.748) }   0  61
  2 673 { (   0.638,    0.764), (   0.638,    0.764), (   0.659,    0.746), (   0.659,    0.746), (   0.659,    0.746) }   1  12
  2 674 { (   0.638,    0.764), (   0.638,    0.764), (   0.659,    0.746), (   0.659,    0.746), (   0.659,    0.746) }   0  62
  2 675 { (   0.640,    0.762), (   0.641,    0.762), (   0.661,    0.745), (   0.661,    0.745), (   0.661,    0.745) }   1  13
  2 676 { (   0.641,    0.762), (   0.641,    0.762), (   0.661,    0.745), (   0.661,    0.745), (   0.661,    0.745) }   0  63
  2 677 { (   0.643,    0.760), (   0.643,    0.760), (   0.663,    0.744), (   0.663,    0.744), (   0.663,    0.744) }   1  14
  2 678 { (   0.644,    0.760), (   0.644,    0.760), (   0.663,    0.744), (   0.663,    0.744), (   0.663,    0.744) }   0  64
  2 679 { (   0.645,    0.759), (   0.646,    0.758), (   0.665,    0.743), (   0.665,    0.743), (   0.665,    0.743) }   1  15
  2 680 { (   0.646,    0.758), (   0.646,    0.758), (   0.665,    0.742), (   0.665,    0.742), (   0.665,    0.742) }   0  65
  2 681 { (   0.648,    0.757), (   0.648,    0.756), (   0.666,    0.741), (   0.666,    0.741), (   0.666,    0.741) }   1  16
  2 682 { (   0.648,    0.756), (   0.648,    0.756), (   0.666,    0.741), (   0.666,    0.741), (   0.666,    0.741) }   0  66
  2 683 { (   0.650,    0.755), (   0.651,    0.755), (   0.668,    0.740), (   0.668,    0.740), (   0.668,    0.740) }   1  17
  2 684 { (   0.651,    0.755), (   0.651,    0.755), (   0.668,    0.740), (   0.668,    0.740), (   0.668,    0.740) }   0  67
  2 685 { (   0.652,    0.753), (   0.653,    0.753), (   0.670,    0.739), (   0.670,    0.739), (   0.670,    0.739) }   1  18
  2 686 { (   0.653,    0.753), (   0.653,    0.753), (   0.670,    0.739), (   0.670,    0.739), (   0.670,    0.739) }   0  68
  2 687 { (   0.655,    0.752), (   0.655,    0.751), (   0.671,    0.738), (   0.671,    0.738), (   0.671,    0.738) }   1  19
  2 688 { (   0.655,    0.751), (   0.655,    0.751), (   0.671,    0.738), (   0.671,    0.738), (   0.671,    0.738) }   0  69
  2 689 { (   0.657,    0.750), (   0.657,    0.750), (   0.673,    0.737), (   0.673,    0.737), (   0.673,    0.737) }   1  20
  2 690 { (   0.657,    0.750), (   0.657,    0.750), (   0.673,    0.737), (   0.673,    0.737), (   0.673,    0.737) }   0  70
  2 691 { (   0.659,    0.749), (   0.659,    0.748), (   0.674,    0.736), (   0.674,    0.736), (   0.674,    0.736) }   1  21
  2 692 { (   0.659,    0.748), (   0.659,    0.748), (   0.674,    0.736), (   0.674,    0.736), (   0.674,    0.736) }   0  71
  2 693 { (   0.661,    0.747), (   0.661,    0.747), (   0.675,    0.735), (   0.675,    0.735), (   0.675,    0.735) }   1  22
  2 694 { (   0.661,    0.747), (   0.661,    0.747), (   0.675,    0.735), (   0.675,    0.735), (   0.675,    0.735) }   0  72
  2 695 { (   0.663,    0.746), (   0.663,    0.745), (   0.677,    0.734), (   0.677,    0.734), (   0.677,    0.734) }   1  23
  2 696 { (   0.663,    0.745), (   0.663,    0.745), (   0.677,    0.734), (   0.677,    0.734), (   0.677,    0.734) }   0  73
  2 697 { (   0.665,    0.744), (   0.665,    0.744), (   0.678,    0.733), (   0.678,    0.733), (   0.678,    0.733) }   1  24
  2 698 { (   0.665,    0.744), (   0.665,    0.744), (   0.678,    0.732), (   0.678,    0.732), (   0.678,    0.732) }   0  74
  2 699 { (   0.667,    0.743), (   0.667,    0.742), (   0.679,    0.731), (   0.679,    0.731), (   0.679,    0.731) }   1  25
  2 700 { (   0.667,    0.742), (   0.667,    0.742), (   0.679,    0.731), (   0.679,    0.731), (   0.679,    0.731) }   0  75
  2 701 { (   0.669,    0.741), (   0.669,    0.741), (   0.681,    0.730), (   0.681,    0.730), (   0.681,    0.730) }   1  26
  2 702 { (   0.669,    0.741), (   0.669,    0.741), (   0.681,    0.730), (   0.681,    0.730), (   0.681,    0.730) }   0  76
  2 703 { (   0.671,    0.740), (   0.671,    0.739), (   0.682,    0.729), (   0.682,    0.729), (   0.682,    0.729) }   1  27
  2 704 { (   0.671,    0.739), (   0.671,    0.739), (   0.682,    0.729), (   0.682,    0.729), (   0.682,    0.729) }   0  77
  2 705 { (   0.672,    0.738), (   0.673,    0.738), (   0.683,    0.728), (   0.683,    0.728), (   0.683,    0.728) }   1  28
  2 706 { (   0.673,    0.738), (   0.673,    0.738), (   0.683,    0.728), (   0.683,    0.728), (   0.683,    0.728) }   0  78
  2 707 { (   0.674,    0.737), (   0.675,    0.736), (   0.685,    0.727), (   0.685,    0.727), (   0.685,    0.727) }   1  29
  2 708 { (   0.675,    0.736), (   0.675,    0.736), (   0.685,    0.727), (   0.685,    0.727), (   0.685,    0.727) }   0  79
  2 709 { (   0.676,    0.735), (   0.676,    0.735), (   0.686,    0.726), (   0.686,    0.726), (   0.686,    0.726) }   1  30
  2 710 { (   0.676,    0.735), (   0.676,    0.735), (   0.686,    0.726), (   0.686,    0.726), (   0.686,    0.726) }   0  80
  2 711 { (   0.678,    0.734), (   0.678,    0.733), (   0.687,    0.725), (   0.687,    0.725), (   0.687,    0.725) }   1  31
  2 712 { (   0.678,    0.733), (   0.678,    0.733), (   0.687,    0.725), (   0.687,    0.725), (   0.687,    0.725) }   0  81
  2 713 { (   0.680,    0.732), (   0.680,    0.732), (   0.688,    0.724), (   0.688,    0.724), (   0.688,    0.724) }   1  32
  2 714 { (   0.680,    0.732), (   0.680,    0.732), (   0.688,    0.724), (   0.688,    0.724), (   0.688,    0.724) }   0  82
  2 715 { (   0.681,    0.731), (   0.682,    0.730), (   0.689,    0.723), (   0.689,    0.723), (   0.689,    0.723) }   1  33
  2 716 { (   0.682,    0.730), (   0.682,    0.730), (   0.690,    0.723), (   0.690,    0.723), (   0.690,    0.723) }   0  83
  2 717 { (   0.683,    0.729), (   0.683,    0.729), (   0.691,    0.722), (   0.691,    0.722), (   0.691,    0.722) }   1  34
  2 718 { (   0.683,    0.729), (   0.683,    0.729), (   0.691,    0.722), (   0.691,    0.722), (   0.691,    0.722) }   0  84
  2 719 { (   0.685,    0.728), (   0.685,    0.728), (   0.692,    0.721), (   0.692,    0.721), (   0.692,    0.721) }   1  35
  2 720 { (   0.685,    0.727), (   0.685,    0.727), (   0.692,    0.721), (   0.692,    0.721), (   0.692,    0.721) }   0  85
  2 721 { (   0.686,    0.726), (   0.687,    0.726), (   0.693,    0.720), (   0.693,    0.720), (   0.693,    0.720) }   1  36
  2 722 { (   0.687,    0.726), (   0.687,    0.726), (   0.693,    0.720), (   0.693,    0.720), (   0.693,    0.720) }   0  86
  2 723 { (   0.688,    0.725), (   0.688,    0.725), (   0.694,    0.719), (   0.694,    0.719), (   0.694,    0.719) }   1  37
  2 724 { (   0.688,    0.725), (   0.688,    0.725), (   0.694,    0.719), (   0.694,    0.719), (   0.694,    0.719) }   0  87
  2 725 { (   0.690,    0.724), (   0.690,    0.723), (   0.695,    0.718), (   0.695,    0.718), (   0.695,    0.718) }   1  38
  2 726 { (   0.690,    0.723), (   0.690,    0.723), (   0.695,    0.718), (   0.695,    0.718), (   0.695,    0.718) }   0  88
  2 727 { (   0.691,    0.722), (   0.692,    0.722), (   0.696,    0.717), (   0.696,    0.717), (   0.696,    0.717) }   1  39
  2 728 { (   0.692,    0.722), (   0.692,    0.722), (   0.696,    0.717), (   0.696,    0.717), (   0.696,    0.717) }   0  89
  2 729 { (   0.693,    0.721), (   0.693,    0.720), (   0.697,    0.716), (   0.697,    0.716), (   0.697,    0.716) }   1  40
  2 730 { (   0.693,    0.720), (   0.693,    0.720), (   0.697,    0.716), (   0.697,    0.716), (   0.697,    0.716) }   0  90
  2 731 { (   0.694,    0.719), (   0.695,    0.719), (   0.699,    0.715), (   0.699,    0.715), (   0.699,    0.715) }   1  41
  2 732 { (   0.695,    0.719), (   0.695,    0.719), (   0.699,    0.715), (   0.699,    0.715), (   0.699,    0.715) }   0  91
  2 733 { (   0.696,    0.718), (   0.696,    0.717), (   0.700,    0.714), (   0.700,    0.714), (   0.700,    0.714) }   1  42
  2 734 { (   0.696,    0.717), (   0.696,    0.717), (   0.700,    0.714), (   0.700,    0.714), (   0.700,    0.714) }   0  92
  2 735 { (   0.697,    0.716), (   0.698,    0.716), (   0.701,    0.713), (   0.701,    0.713), (   0.701,    0.713) }   1  43
  2 736 { (   0.698,    0.716), (   0.698,    0.716), (   0.701,    0.713), (   0.701,    0.713), (   0.701,    0.713) }   0  93
  2 737 { (   0.699,    0.715), (   0.699,    0.715), (   0.702,    0.712), (   0.702,    0.712), (   0.702,    0.712) }   1  44
  2 738 { (   0.699,    0.715), (   0.699,    0.715), (   0.702,    0.712), (   0.702,    0.712), (   0.702,    0.712) }   0  94
  2 739 { (   0.700,    0.714), (   0.701,    0.713), (   0.703,    0.711), (   0.703,    0.711), (   0.703,    0.711) }   1  45
  2 740 { (   0.701,    0.713), (   0.701,    0.713), (   0.703,    0.711), (   0.703,    0.711), (   0.703,    0.711) }   0  95
  2 741 { (   0.702,    0.712), (   0.702,    0.712), (   0.704,    0.711), (   0.704,    0.711), (   0.704,    0.711) }   1  46
  2 742 { (   0.702,    0.712), (   0.702,    0.712), (   0.704,    0.711), (   0.704,    0.711), (   0.704,    0.711) }   0  96
  2 743 { (   0.703,    0.711), (   0.703,    0.711), (   0.705,    0.710), (   0.705,    0.710), (   0.705,    0.710) }   1  47
  2 744 { (   0.703,    0.711), (   0.703,    0.711), (   0.705,    0.710), (   0.705,    0.710), (   0.705,    0.710) }   0  97
  2 745 { (   0.704,    0.710), (   0.705,    0.710), (   0.705,    0.709), (   0.705,    0.709), (   0.705,    0.709) }   1  48
  2 746 { (   0.705,    0.710), (   0.705,    0.710), (   0.705,    0.709), (   0.705,    0.709), (   0.705,    0.709) }   0  98
  2 747 { (   0.706,    0.709), (   0.706,    0.708), (   0.706,    0.708), (   0.706,    0.708), (   0.706,    0.708) }   1  49
  2 748 { (   0.706,    0.708), (   0.706,    0.708), (   0.706,    0.708), (   0.706,    0.708), (   0.706,    0.708) }   0  99
  2 749 { (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707) }   1  50
  2 750 { (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707) }   0 100
  2 751 { (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707), (   0.707,    0.707) }   4   1
  2 752 { (   0.708,    0.706), (   0.708,    0.706), (   0.708,    0.706), (   0.708,    0.706), (   0.708,    0.706) }   3   1
  2 753 { (   0.708,    0.706), (   0.708,    0.706), (   0.708,    0.706), (   0.708,    0.706), (   0.709,    0.706) }   4   2
  2 754 { (   0.709,    0.705), (   0.709,    0.705), (   0.709,    0.705), (   0.710,    0.705), (   0.710,    0.705) }   3   2
  2 755 { (   0.709,    0.705), (   0.709,    0.705), (   0.709,    0.705), (   0.710,    0.705), (   0.710,    0.704) }   4   3
  2 756 { (   0.710,    0.705), (   0.710,    0.705), (   0.710,    0.705), (   0.711,    0.703), (   0.711,    0.703) }   3   3
  2 757 { (   0.710,    0.705), (   0.710,    0.705), (   0.710,    0.705), (   0.711,    0.703), (   0.711,    0.703) }   4   4
  2 758 { (   0.711,    0.704), (   0.711,    0.704), (   0.711,    0.704), (   0.712,    0.702), (   0.712,    0.702) }   3   4
  2 759 { (   0.711,    0.704), (   0.711,    0.704), (   0.711,    0.704), (   0.712,    0.702), (   0.712,    0.702) }   4   5
  2 760 { (   0.711,    0.703), (   0.711,    0.703), (   0.711,    0.703), (   0.713,    0.701), (   0.713,    0.701) }   3   5
  2 761 { (   0.711,    0.703), (   0.711,    0.703), (   0.711,    0.703), (   0.713,    0.701), (   0.714,    0.700) }   4   6
  2 762 { (   0.712,    0.702), (   0.712,    0.702), (   0.712,    0.702), (   0.715,    0.699), (   0.715,    0.699) }   3   6
  2 763 { (   0.712,    0.702), (   0.712,    0.702), (   0.712,    0.702), (   0.715,    0.699), (   0.715,    0.699) }   4   7
  2 764 { (   0.713,    0.701), (   0.713,    0.701), (   0.713,    0.701), (   0.716,    0.698), (   0.716,    0.698) }   3   7
  2 765 { (   0.713,    0.701), (   0.713,    0.701), (   0.713,    0.701), (   0.716,    0.698), (   0.716,    0.697) }   4   8
  2 766 { (   0.714,    0.700), (   0.714,    0.700), (   0.714,    0.700), (   0.717,    0.696), (   0.717,    0.696) }   3   8
  2 767 { (   0.714,    0.700), (   0.714,    0.700), (   0.714,    0.700), (   0.717,    0.696), (   0.718,    0.696) }   4   9
  2 768 { (   0.715,    0.699), (   0.715,    0.699), (   0.715,    0.699), (   0.719,    0.695), (   0.719,    0.695) }   3   9
  2 769 { (   0.715,    0.699), (   0.715,    0.699), (   0.715,    0.699), (   0.719,    0.695), (   0.719,    0.694) }   4  10
  2 770 { (   0.716,    0.697), (   0.716,    0.697), (   0.716,    0.697), (   0.720,    0.693), (   0.720,    0.693) }   3  10
  2 771 { (   0.716,    0.697), (   0.716,    0.697), (   0.716,    0.697), (   0.720,    0.693), (   0.721,    0.693) }   4  11
  2 772 { (   0.717,    0.696), (   0.717,    0.696), (   0.717,    0.696), (   0.722,    0.692), (   0.722,    0.692) }   3  11
  2 773 { (   0.717,    0.696), (   0.717,    0.696), (   0.717,    0.696), (   0.722,    0.692), (   0.722,    0.691) }   4  12
  2 774 { (   0.718,    0.695), (   0.718,    0.695), (   0.718,    0.695), (   0.723,    0.690), (   0.723,    0.690) }   3  12
  2 775 { (   0.718,    0.695), (   0.718,    0.695), (   0.718,    0.695), (   0.723,    0.690), (   0.724,    0.690) }   4  13
